"","kingdom","phylum","class","order","family","genus","species"
"56a230d696e7a3a9f43cc620a3ae75fb","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA
"f5cda989018b45bac921d915956af4d9","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium",NA
"a327abdf7a8ce43b3c35f0963e7c990b","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Rhizocola",NA
"6d19f7bc6ce67016ea444323ed6f555d","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas",NA
"0fe7bd513e8b9876dd66aa871941b852","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","Lysobacter sp. RHLT3-4"
"694bc044a1e635637526940b292b4e04","Bacteria","Actinobacteria","MB-A2-108","Ambiguous_taxa","unclassified","unclassified","unclassified"
"c89875fdbf14cafc28ae2b58bdd15107","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","uncultured bacterium","unclassified"
"d1cc5cabacae08267312c800fd764cf5","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","OM27 clade","uncultured bacterium"
"dc0203a369e6ef74925e7bc698435aec","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","Ambiguous_taxa","unclassified"
"6bcef7fd39d35bdf2b2cd73294e4a092","Bacteria","Acidobacteria","Subgroup 6","metagenome","unclassified","unclassified","unclassified"
"6c42e77994b71969b6c3e1ff75ec9465","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA
"abf95ce780d8e9c9c84dffadcea132c0","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"dd71973daaa672b71d2404f040e6397e","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"b500cd0da144fa2f1ca0611bbb5b3c92","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","uncultured","Ambiguous_taxa"
"a4e50e56472121ed0b600f5c352a5a07","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter",NA
"2d0347561533a231a36498afae633465","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas",NA
"4195f445b8cde424e2b0b5e4790bc036","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Niastella sp."
"aac38c1885486e79138bc65c0f0f971c","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes","Ambiguous_taxa"
"91559ae27df2fa92ca8505d5227c7507","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"b68f3e698cc87e115d60713e4d9e2367","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","Litorilinea","uncultured bacterium"
"991281a2321b1b8ba16479154887e009","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"f5c4dd392b53657e5a4fbf9453d4b4f9","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia",NA
"c8d6437c9c5a5ab2b76ab87a54782163","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Leptothrix",NA
"1803cdb8d56ea76168811700b64f9a71","Bacteria","Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","Aridibacter","Ambiguous_taxa"
"555a52a1d839f73af3cea0d8c78a7292","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"0599227c040cb6abb87b1ecd99dc9921","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Virgisporangium",NA
"3d1c822447453eba4c1e9ffdc7106895","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella",NA
"f977480d45d909a31386bf4a90deb7c2","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","unclassified"
"7ccb90bd4db48fe83e3d9d47d4b4a483","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella","uncultured Dokdonella sp."
"4678f3a868b28f2c630b24a0c1d361f7","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"c605f496cf9916991f0f34c376842ade","Bacteria","Acidobacteria","Subgroup 6","unidentified","unclassified","unclassified","unclassified"
"95ee148164524831b73a0f167d51c74b","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","uncultured","uncultured alpha proteobacterium"
"cc95f0e5c424543445e5314b9ab96be9","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"ef5f713e6c824e579ee893417c5374c3","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"9552e802977cbdb677d241937f312ec7","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","uncultured forest soil bacterium"
"37839033f013cc35ba5fe552e3be0db7","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","uncultured","uncultured bacterium","unclassified"
"d605bfda784cfc9099587c37ee660164","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","Ambiguous_taxa","unclassified"
"6f33897829c2b0c2b707299f946536ec","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","uncultured bacterium","unclassified","unclassified"
"095b458b0e533f17a86d4a206a70cc70","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","metagenome"
"1cc073eec262d4270e3415cc5dd47ef7","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured soil bacterium","unclassified"
"5cbb9232569ba439019114a81227120c","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"f9cd47299cfbc15f52db19c5ecf6c9f0","Bacteria","Acidobacteria","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10",NA
"c1c0525356174660b2e56d847f7d5c0d","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","uncultured",NA
"e25c4ad7b47bec35a72e5b55b6dac70f","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"b106ff34be22dfb01ace352f994f7c5c","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","uncultured","uncultured bacterium"
"0dae3bfa4ff60fd1c8da3277af37855e","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"764b7b2ae878af73be284fdefd82ccbd","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"1e7bfba26300b5cf5fc732c0ef7690aa","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"fb3086af2418f230727f0aa6656c3c45","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"9a3d17d6bc34ea8ae64952bb95fc40dc","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"ae1f87549c4cba48c1d274095968ca07","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter",NA
"e3add744826310effca9af6800852e2c","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas",NA
"494107a959cf8f89774e2b9b3f1d6abd","Bacteria","Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"d1ca51c652ff307805599352915ea295","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"e44b2cfe984e5214e2517ef7a4754d8a","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Ambiguous_taxa"
"0f0a37954dd5a38fd2a006e00fdc414e","Bacteria","Acidobacteria","Subgroup 6","uncultured Acidobacteriales bacterium","unclassified","unclassified","unclassified"
"6e9aff79f802905807c9b122c9bbfe39","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067",NA
"68023a1cff315a93c2b35e2b6f1ea100","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter","uncultured Xanthomonadaceae bacterium"
"4d0823fa26fc02850ff13faba96f7604","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","uncultured soil bacterium","unclassified","unclassified"
"005ef112ced77f84b1a7d7a2506a8bc5","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Duganella",NA
"e50f6daf9f00d6d6d5a4e6bfc35e0631","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"1071db61cf181be3b850973446b5def1","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA
"51783b47dde671199f5868e3493465e6","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA
"97bfb0dba900883130f4f6f456b2502b","Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia",NA
"967e4bba38945a5e139173180b76b63d","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767","Ambiguous_taxa","unclassified"
"2be69f01b9e5bba661c589b55758c75a","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured Sphingomonadaceae bacterium"
"783a4d96a0b3faf6f2ef74390f8d4900","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Koribacteraceae","Candidatus Koribacter","Ambiguous_taxa"
"8e55d4b6595b51e5291387ebf32eb513","Bacteria","Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","Kineosporia",NA
"0d9284a64fdc5c4fe5db210e1d871fa6","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"acd8ae0c9465f75d9a8b8ecc32785901","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dyella",NA
"f9e36f8e20810823ccfcec86929a2a93","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Variovorax",NA
"9555a37ccf9101c5bb2bdc79921cff7b","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio","Ambiguous_taxa"
"0367ce99ea97809672472fdabac8588f","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured",NA
"4b5f80dd737011a56cd8d3a61badb37b","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","uncultured soil bacterium"
"4be5b837c79c765b6e08e2202abca0f0","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA
"45d6e1153d5384dc4cd554515b9e8508","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Providencia",NA
"7f34f50bc593768af0451b21ab3d55f6","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","Nubsella sp. EsD18"
"c184429346b66939734c19a9826b1beb","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae","Myxococcus",NA
"39d9315ddedac85ba57b634270260070","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium hauense"
"58d9355f6ed04ed928bfb88c504965d6","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"4503794b642e07c9b13d759c06f15d21","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus",NA
"33d81b0e426fe5f1a6d648adbfae2648","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","Mucilaginibacter oryzae"
"769d687adc1a9426d4f4bb26067572d3","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14","uncultured bacterium","unclassified"
"1b0e647da2d2ca4cf6c3614e1635e4bf","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured",NA
"4c9ff9e9edee197ae3802f810ca15bfb","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA
"3ae61ddf5a54cab3dc46ca090fbdcebd","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola",NA
"9569ea57316361a85d2488a74d7a777b","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa","uncultured bacterium"
"ae9abb4b7fe8463f9ad2146b4ecfacc4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"c27bfdcb40943a94c385853d39366f60","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharum hybrid cultivar","unclassified","unclassified"
"9121fc6b19260eb2b9faf65142d2e820","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Rhodovastum","metagenome"
"2b09f62a695c6a1d29d26e118136d18a","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium caeni"
"c47d7a084a969f05692e85a05792c29d","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Parafilimonas",NA
"41394de3e3a0fff2be7b8e5c0a7e6903","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Chryseolinea","metagenome"
"260d405b999557953e51229379fcb00d","Bacteria","Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","JGI 0001001-H03",NA
"fe589dab9486e21ab20c28cc457e8fb9","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured Gemmatimonas sp."
"bfbbe0e553d78b868c5890e21d3d8a44","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA
"132180e4f80058772fd481c6872eab1c","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
"d07e2445ce2d3c38f4dc428acff3923a","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia","uncultured Telluria sp."
"83f685c64cbd1e04c58f120d93eb7ba5","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis",NA
"aad0938850e84491b6b2d695566bc27c","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured bacterium"
"d397d1a5d52931fe68117c47afd32297","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes","Ambiguous_taxa"
"58893e1e9d6572292a961a11a3c16bf5","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus hemerocallicola"
"24005d4af8e38af9b8da374bc7c351d6","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes","Ambiguous_taxa"
"dadbe04d40ce4ea7961958de980aa626","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","metagenome"
"a4ba2eec6de82e3c69ed380d1e3d1905","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured soil bacterium","unclassified","unclassified"
"67859c204e8b9d8c7e9ff672a95edc88","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured","uncultured soil bacterium"
"d947ef462049ab056edbe3d6e81c4cee","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans","uncultured bacterium"
"372686e57ab7b77092355f75d2bc3349","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"d6b26ac7940eab0c8ff78f97e4b58c07","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola",NA
"4710a36041377000029ae0ada783bb68","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"a46e2a477f8490f97f5df5a31872393a","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"9afdd11619c0b43d7d014437367ae93e","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Bryobacter",NA
"e2c198c4e61f33967306c0eae3412266","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"402f9be0c765f50def3579abb3557dae","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga",NA
"5ecc18dab6a42209a0b3fafe0032d2f9","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flaviaesturariibacter","Flaviaesturariibacter sp."
"8f57320cd0f8b7f2a284803d1022518d","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA
"6a6a18ca3cee1c8d01d1592bed4d6413","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Cellulomonadaceae","Oerskovia","Ambiguous_taxa"
"97201cd1e3bc914a3bec5ba03a396f95","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter",NA
"b940424008f04e4d6a75081a6ba9485b","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured Gemmatimonadetes bacterium"
"47118e14174e2998fad8e63e65d37a2a","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola",NA
"e1c183740d2178890a8152a64e821e94","Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Catenulisporaceae","Catenulispora","Ambiguous_taxa"
"088a57a680a04d12234d220cb288b4ee","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"51a59e11a7339a7a781fa57e0e2b2d41","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Micropepsis","uncultured bacterium"
"2d9d07660378f328ff9f40cf7b4a6311","Bacteria","Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","Kineococcus",NA
"a2034e17182f24187ba372fadbde7ce0","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","unclassified"
"81b63bc2a025400a87f053801d59a1ef","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio",NA
"cc7615eebf456e03134070e40606467a","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA
"ac6bf4dbc732a0872fa619a2f812e369","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Bauldia",NA
"f89e0cce8c8fe9acf806bfab49a2381d","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA
"a4dd13ffc55427dc0c4402528c777ab4","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter",NA
"413ed36d2c533f724cb97f8287356aca","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Duganella","uncultured bacterium"
"9f240f13899a25c0492b1b5e7b611fe0","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium",NA
"909df869f69071ebf1ffbd0ef0b1fea2","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","uncultured",NA
"24426dbb09e1ef4c438405cf19726bba","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Friedmanniella","uncultured bacterium"
"7cfce2e7bbce1e7d9484e233c5f0c601","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
